,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,pk,pkatt,saves,cs,nation,venue_num,target,gf_rolling,ga_rolling,sh_rolling,sot_rolling,pk_rolling,pkatt_rolling,saves_rolling,cs_rolling
12,2023-06-17,18:00,UEFA Euro Qualifying,Group stage,Sat,Away,W,2.0,1.0,Norway,41.0,25791.0,Andrew Robertson,3-4-3,Matej Jug,Match Report,,5.0,3.0,0,0,2,0,Scotland,2,3,1.6666666666666667,0.0,9.333333333333334,3.3333333333333335,0.0,0.0,2.6666666666666665,1.0
13,2023-06-20,19:45,UEFA Euro Qualifying,Group stage,Tue,Home,W,2.0,0.0,Georgia,51.0,50062.0,Andrew Robertson,5-3-2,István Vad II,Match Report,,14.0,3.0,0,0,0,1,Scotland,1,3,2.3333333333333335,0.3333333333333333,8.333333333333334,4.0,0.0,0.0,2.3333333333333335,0.6666666666666666
14,2023-09-08,21:45,UEFA Euro Qualifying,Group stage,Fri,Away,W,3.0,0.0,Cyprus,57.0,6633.0,Andrew Robertson,3-4-3,Balázs Berke,Match Report,,14.0,4.0,0,0,3,1,Scotland,2,3,2.0,0.3333333333333333,9.333333333333334,3.0,0.0,0.0,1.6666666666666667,0.6666666666666666
15,2023-10-12,20:45,UEFA Euro Qualifying,Group stage,Thu,Away,L,0.0,2.0,Spain,26.0,45623.0,Andrew Robertson,5-4-1,Serdar Gözübüyük,Match Report,,4.0,1.0,0,0,2,0,Scotland,2,1,2.3333333333333335,0.3333333333333333,11.0,3.3333333333333335,0.0,0.0,1.6666666666666667,0.6666666666666666
16,2023-11-16,21:00,UEFA Euro Qualifying,Group stage,Thu,Away,D,2.0,2.0,Georgia,64.0,44595.0,John McGinn,4-3-3,Aleksandar Stavrev,Match Report,,16.0,5.0,0,0,4,0,Scotland,2,2,1.6666666666666667,0.6666666666666666,10.666666666666666,2.6666666666666665,0.0,0.0,1.6666666666666667,0.6666666666666666
17,2023-11-19,19:45,UEFA Euro Qualifying,Group stage,Sun,Home,D,3.0,3.0,Norway,50.0,48138.0,John McGinn,4-2-3-1,Horațiu Fesnic,Match Report,,9.0,2.0,1,1,3,0,Scotland,1,2,1.6666666666666667,1.3333333333333333,11.333333333333334,3.3333333333333335,0.0,0.0,3.0,0.3333333333333333
54,2019-09-07,20:45,UEFA Euro Qualifying,Group stage,Sat,Home,L,2.0,4.0,Portugal,44.0,39839.0,Aleksandar Kolarov,4-2-3-1,Cüneyt Çakιr,Match Report,,10.0,6.0,0,0,0,0,Serbia,1,1,1.6666666666666667,2.3333333333333335,13.0,5.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0
55,2019-09-10,20:45,UEFA Euro Qualifying,Group stage,Tue,Away,W,3.0,1.0,Luxembourg,61.0,6373.0,Aleksandar Kolarov,4-2-3-1,Orel Grinfeeld,Match Report,,14.0,4.0,0,0,6,0,Serbia,2,3,2.0,3.3333333333333335,13.0,6.0,0.0,0.0,1.3333333333333333,0.0
56,2019-10-14,21:45,UEFA Euro Qualifying,Group stage,Mon,Away,W,2.0,1.0,Lithuania,59.0,2787.0,Aleksandar Kolarov,4-2-3-1,Paweł Raczkowski,Match Report,,17.0,8.0,0,0,2,0,Serbia,2,3,3.0,2.0,15.666666666666666,7.0,0.0,0.0,2.0,0.0
57,2019-11-14,20:45,UEFA Euro Qualifying,Group stage,Thu,Home,W,3.0,2.0,Luxembourg,68.0,1560.0,Aleksandar Kolarov,4-2-3-1,Serdar Gözübüyük,Match Report,,16.0,12.0,0,0,2,0,Serbia,1,3,2.3333333333333335,2.0,13.666666666666666,6.0,0.0,0.0,2.6666666666666665,0.0
58,2019-11-17,15:00,UEFA Euro Qualifying,Group stage,Sun,Home,D,2.0,2.0,Ukraine,53.0,4457.0,Aleksandar Kolarov,4-2-3-1,Bobby Madden,Match Report,,13.0,6.0,1,1,3,0,Serbia,1,2,2.6666666666666665,1.3333333333333333,15.666666666666666,8.0,0.0,0.0,3.3333333333333335,0.0
41,2020-09-03,21:45,UEFA Nations League,League B,Thu,Away,L,1.0,3.0,Russia,62.0,,Dušan Tadić,3-4-3,William Collum,Match Report,,15.0,6.0,0,0,1,0,Serbia,2,1,2.3333333333333335,1.6666666666666667,15.333333333333334,8.666666666666666,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.0
42,2020-09-06,20:45,UEFA Nations League,League B,Sun,Home,D,0.0,0.0,Türkiye,42.0,,Aleksandar Kolarov,3-5-1-1,Aliaksei Kulbakou,Match Report,,9.0,1.0,0,0,4,1,Serbia,1,2,2.0,2.3333333333333335,14.666666666666666,8.0,0.3333333333333333,0.3333333333333333,2.0,0.0
59,2020-10-08,20:45,UEFA Euro Qualifying,Semi-finals,Thu,Away,W,2.0,1.0,Norway,49.0,200.0,Aleksandar Kolarov,3-5-2,Daniele Orsato,Match Report,Required Extra Time,18.0,9.0,0,0,2,0,Serbia,2,3,1.0,1.6666666666666667,12.333333333333334,4.333333333333333,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.3333333333333333
43,2020-10-11,20:45,UEFA Nations League,League B,Sun,Home,L,0.0,1.0,Hungary,58.0,,Dušan Tadić,3-5-2,Sandro Schärer,Match Report,,14.0,4.0,0,0,2,0,Serbia,1,1,1.0,1.3333333333333333,14.0,5.333333333333333,0.0,0.0,2.3333333333333335,0.3333333333333333
44,2020-10-14,21:45,UEFA Nations League,League B,Wed,Away,D,2.0,2.0,Türkiye,46.0,519.0,Aleksandar Kolarov,3-5-2,Georgi Kabakov,Match Report,,19.0,7.0,1,1,5,0,Serbia,2,2,0.6666666666666666,0.6666666666666666,13.666666666666666,4.666666666666667,0.0,0.0,2.6666666666666665,0.3333333333333333
60,2020-11-12,20:45,UEFA Euro Qualifying,Finals,Thu,Home,L,2.5,3.0,Scotland,58.0,,Dušan Tadić,3-4-3,Antonio Matéu Lahoz,Match Report,Scotland won on penalty kicks following extra time,16.0,4.0,0,0,3,0,Serbia,1,1,1.3333333333333333,1.3333333333333333,17.0,6.666666666666667,0.3333333333333333,0.3333333333333333,3.0,0.0
45,2020-11-15,20:45,UEFA Nations League,League B,Sun,Away,D,1.0,1.0,Hungary,49.0,,Dušan Tadić,3-5-2,Glenn Nyberg,Match Report,,13.0,4.0,0,0,3,0,Serbia,2,2,1.5,2.0,16.333333333333332,5.0,0.3333333333333333,0.3333333333333333,3.3333333333333335,0.0
46,2020-11-18,20:45,UEFA Nations League,League B,Wed,Home,W,5.0,0.0,Russia,44.0,,Aleksandar Mitrović,3-5-2,Anthony Taylor,Match Report,,12.0,8.0,0,0,7,1,Serbia,1,3,1.8333333333333333,2.0,16.0,5.0,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.0
372,2021-03-24,20:45,WCQ,First round,Wed,Home,W,3.0,2.0,Rep. of Ireland,56.0,,Dušan Tadić,3-4-3,Davide Massa,Match Report,,14.0,4.0,0,0,0,0,Serbia,1,3,2.8333333333333335,1.3333333333333333,13.666666666666666,5.333333333333333,0.0,0.0,4.333333333333333,0.3333333333333333
163,2021-03-24,20:45,WCQ,First round,Wed,Home,W,3.0,2.0,Rep. of Ireland,56.0,,Dušan Tadić,3-4-3,Davide Massa,Match Report,,14.0,4.0,0,0,0,0,Serbia,1,3,3.0,1.0,13.0,5.333333333333333,0.0,0.0,3.3333333333333335,0.3333333333333333
164,2021-03-27,20:45,WCQ,First round,Sat,Home,D,2.0,2.0,Portugal,44.0,,Dušan Tadić,3-4-1-2,Danny Makkelie,Match Report,,16.0,5.0,0,0,1,0,Serbia,1,2,3.6666666666666665,1.3333333333333333,13.333333333333334,5.333333333333333,0.0,0.0,2.3333333333333335,0.3333333333333333
373,2021-03-27,20:45,WCQ,First round,Sat,Home,D,2.0,2.0,Portugal,44.0,,Dušan Tadić,3-4-1-2,Danny Makkelie,Match Report,,16.0,5.0,0,0,1,0,Serbia,1,2,2.6666666666666665,2.0,14.666666666666666,4.333333333333333,0.0,0.0,0.3333333333333333,0.0
165,2021-03-30,20:00,WCQ,First round,Tue,Away,W,2.0,1.0,Azerbaijan,67.0,,Dušan Tadić,3-4-3,Roi Reinshreiber,Match Report,,18.0,7.0,0,0,1,0,Serbia,2,3,2.3333333333333335,2.0,15.333333333333334,4.666666666666667,0.0,0.0,0.6666666666666666,0.0
374,2021-03-30,20:00,WCQ,First round,Tue,Away,W,2.0,1.0,Azerbaijan,67.0,,Dušan Tadić,3-4-3,Roi Reinshreiber,Match Report,,18.0,7.0,0,0,1,0,Serbia,2,3,2.0,1.6666666666666667,16.666666666666668,5.666666666666667,0.0,0.0,1.0,0.0
166,2021-09-04,18:00,WCQ,First round,Sat,Home,W,4.0,1.0,Luxembourg,54.0,10078.0,Dušan Tadić,3-4-3,Halil Umut Meler,Match Report,,17.0,8.0,0,0,0,0,Serbia,1,3,2.0,1.3333333333333333,17.333333333333332,6.333333333333333,0.0,0.0,1.0,0.0
375,2021-09-04,18:00,WCQ,First round,Sat,Home,W,4.0,1.0,Luxembourg,54.0,10078.0,Dušan Tadić,3-4-3,Halil Umut Meler,Match Report,,17.0,8.0,0,0,0,0,Serbia,1,3,2.6666666666666665,1.0,17.666666666666668,7.333333333333333,0.0,0.0,0.6666666666666666,0.0
376,2021-09-07,19:45,WCQ,First round,Tue,Away,D,1.0,1.0,Rep. of Ireland,58.0,25415.0,Dušan Tadić,3-5-2,José Sánchez,Match Report,,18.0,10.0,0,0,2,0,Serbia,2,2,3.3333333333333335,1.0,17.333333333333332,7.666666666666667,0.0,0.0,0.3333333333333333,0.0
167,2021-09-07,19:45,WCQ,First round,Tue,Away,D,1.0,1.0,Rep. of Ireland,58.0,25415.0,Dušan Tadić,3-5-2,José Sánchez,Match Report,,18.0,10.0,0,0,2,0,Serbia,2,2,3.0,1.0,17.333333333333332,8.666666666666666,0.0,0.0,0.6666666666666666,0.0
377,2021-10-09,20:45,WCQ,First round,Sat,Away,W,1.0,0.0,Luxembourg,48.0,2000.0,Dušan Tadić,3-4-1-2,William Collum,Match Report,,11.0,4.0,0,0,1,1,Serbia,2,3,2.0,1.0,17.666666666666668,9.333333333333334,0.0,0.0,1.3333333333333333,0.0
168,2021-10-09,20:45,WCQ,First round,Sat,Away,W,1.0,0.0,Luxembourg,48.0,2000.0,Dušan Tadić,3-4-1-2,William Collum,Match Report,,11.0,4.0,0,0,1,1,Serbia,2,3,1.0,0.6666666666666666,15.666666666666666,8.0,0.0,0.0,1.6666666666666667,0.3333333333333333
378,2021-10-12,20:45,WCQ,First round,Tue,Home,W,3.0,1.0,Azerbaijan,57.0,5890.0,Matija Nastasić,3-4-1-2,Erik Lambrechts,Match Report,,22.0,11.0,2,2,0,0,Serbia,1,3,1.0,0.3333333333333333,13.333333333333334,6.0,0.0,0.0,1.3333333333333333,0.6666666666666666
169,2021-10-12,20:45,WCQ,First round,Tue,Home,W,3.0,1.0,Azerbaijan,57.0,5890.0,Matija Nastasić,3-4-1-2,Erik Lambrechts,Match Report,,22.0,11.0,2,2,0,0,Serbia,1,3,1.6666666666666667,0.3333333333333333,14.666666666666666,6.333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
170,2021-11-14,19:45,WCQ,First round,Sun,Away,W,2.0,1.0,Portugal,57.0,58873.0,Dušan Tadić,3-5-1-1,Daniele Orsato,Match Report,,11.0,3.0,0,0,2,0,Serbia,2,3,2.3333333333333335,0.6666666666666666,18.333333333333332,8.666666666666666,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333
379,2021-11-14,19:45,WCQ,First round,Sun,Away,W,2.0,1.0,Portugal,57.0,58873.0,Dušan Tadić,3-5-1-1,Daniele Orsato,Match Report,,11.0,3.0,0,0,2,0,Serbia,2,3,2.6666666666666665,1.0,18.333333333333332,8.333333333333334,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.0
34,2022-06-02,20:45,UEFA Nations League,League B,Thu,Home,L,0.0,1.0,Norway,67.0,9726.0,Dušan Tadić,3-4-3,Paweł Raczkowski,Match Report,,13.0,5.0,0,0,1,0,Serbia,1,1,2.3333333333333335,1.0,14.666666666666666,5.666666666666667,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0
35,2022-06-05,20:45,UEFA Nations League,League B,Sun,Home,W,4.0,1.0,Slovenia,61.0,10925.0,Aleksandar Mitrović,3-4-1-2,Jesús Gil,Match Report,,17.0,7.0,0,0,1,0,Serbia,1,3,1.3333333333333333,1.0,11.666666666666666,3.6666666666666665,0.0,0.0,1.6666666666666667,0.0
36,2022-06-09,20:45,UEFA Nations League,League B,Thu,Away,W,1.0,0.0,Sweden,56.0,24123.0,Dušan Tadić,3-4-3,Lawrence Visser,Match Report,,9.0,4.0,0,0,1,1,Serbia,2,3,2.0,1.0,13.666666666666666,5.0,0.0,0.0,1.3333333333333333,0.0
37,2022-06-12,20:45,UEFA Nations League,League B,Sun,Away,D,2.0,2.0,Slovenia,57.0,13782.0,Dušan Tadić,3-4-3,Maurizio Mariani,Match Report,,14.0,6.0,0,0,3,0,Serbia,2,2,1.6666666666666667,0.6666666666666666,13.0,5.333333333333333,0.0,0.0,1.0,0.3333333333333333
38,2022-09-24,20:45,UEFA Nations League,League B,Sat,Home,W,4.0,1.0,Sweden,53.0,14122.0,Dušan Tadić,3-5-2,Georgi Kabakov,Match Report,,14.0,7.0,0,0,3,0,Serbia,1,3,2.3333333333333335,1.0,13.333333333333334,5.666666666666667,0.0,0.0,1.6666666666666667,0.3333333333333333
39,2022-09-27,20:45,UEFA Nations League,League B,Tue,Away,W,2.0,0.0,Norway,53.0,24364.0,Dušan Tadić,3-5-2,Antonio Matéu,Match Report,,8.0,5.0,0,0,3,1,Serbia,2,3,2.3333333333333335,1.0,12.333333333333334,5.666666666666667,0.0,0.0,2.3333333333333335,0.3333333333333333
174,2022-11-24,22:00,World Cup,Group stage,Thu,Neutral,L,0.0,2.0,Brazil,41.0,88103.0,Dušan Tadić,3-4-3,Alireza Faghani,Match Report,,5.0,0.0,0,0,7,0,Serbia,3,1,2.6666666666666665,1.0,12.0,6.0,0.0,0.0,3.0,0.3333333333333333
383,2022-11-24,22:00,World Cup,Group stage,Thu,Neutral,L,0.0,2.0,Brazil,41.0,88103.0,Dušan Tadić,3-4-3,Alireza Faghani,Match Report,,5.0,0.0,0,0,7,0,Serbia,3,1,2.0,1.0,9.0,4.0,0.0,0.0,4.333333333333333,0.3333333333333333
175,2022-11-28,13:00,World Cup,Group stage,Mon,Neutral,D,3.0,3.0,Cameroon,59.0,39789.0,Dušan Tadić,3-4-3,Mohammed Abdulla Hassan,Match Report,,15.0,5.0,0,0,5,0,Serbia,3,2,0.6666666666666666,1.3333333333333333,6.0,1.6666666666666667,0.0,0.0,5.666666666666667,0.3333333333333333
384,2022-11-28,13:00,World Cup,Group stage,Mon,Neutral,D,3.0,3.0,Cameroon,59.0,39789.0,Dušan Tadić,3-4-3,Mohammed Abdulla Hassan,Match Report,,15.0,5.0,0,0,5,0,Serbia,3,2,1.0,2.3333333333333335,8.333333333333334,1.6666666666666667,0.0,0.0,6.333333333333333,0.0
176,2022-12-02,22:00,World Cup,Group stage,Fri,Neutral,L,2.0,3.0,Switzerland,54.0,41378.0,Dušan Tadić,3-4-1-2,Fernando Rapallini,Match Report,,12.0,4.0,0,0,4,0,Serbia,3,1,2.0,2.6666666666666665,11.666666666666666,3.3333333333333335,0.0,0.0,5.666666666666667,0.0
385,2022-12-02,22:00,World Cup,Group stage,Fri,Neutral,L,2.0,3.0,Switzerland,54.0,41378.0,Dušan Tadić,3-4-1-2,Fernando Rapallini,Match Report,,12.0,4.0,0,0,4,0,Serbia,3,1,2.6666666666666665,3.0,14.0,4.666666666666667,0.0,0.0,4.666666666666667,0.0
156,2023-03-24,20:45,UEFA Euro Qualifying,Group stage,Fri,Home,W,2.0,0.0,Lithuania,60.0,21125.0,Dušan Tadić,3-4-3,Lawrence Visser,Match Report,,15.0,4.0,0,0,3,1,Serbia,1,3,2.3333333333333335,3.0,13.0,4.333333333333333,0.0,0.0,4.333333333333333,0.0
157,2023-03-27,20:45,UEFA Euro Qualifying,Group stage,Mon,Away,W,2.0,0.0,Montenegro,65.0,9831.0,Dušan Tadić,3-4-3,Clément Turpin,Match Report,,10.0,2.0,0,0,2,1,Serbia,2,3,2.0,2.0,13.0,4.0,0.0,0.0,3.6666666666666665,0.3333333333333333
158,2023-06-20,21:45,UEFA Euro Qualifying,Group stage,Tue,Away,D,1.0,1.0,Bulgaria,68.0,6700.0,Dušan Tadić,3-4-3,Craig Pawson,Match Report,,10.0,2.0,0,0,1,0,Serbia,2,2,2.0,1.0,12.333333333333334,3.3333333333333335,0.0,0.0,3.0,0.6666666666666666
159,2023-09-07,20:45,UEFA Euro Qualifying,Group stage,Thu,Home,L,1.0,2.0,Hungary,55.0,6924.0,Dušan Tadić,3-4-1-2,Juan Martínez,Match Report,,15.0,3.0,0,0,1,0,Serbia,1,1,1.6666666666666667,0.3333333333333333,11.666666666666666,2.6666666666666665,0.0,0.0,2.0,0.6666666666666666
160,2023-09-10,21:45,UEFA Euro Qualifying,Group stage,Sun,Away,W,3.0,1.0,Lithuania,65.0,8586.0,Dušan Tadić,3-4-3,Sascha Stegemann,Match Report,,13.0,5.0,0,0,2,0,Serbia,2,3,1.3333333333333333,1.0,11.666666666666666,2.3333333333333335,0.0,0.0,1.3333333333333333,0.3333333333333333
161,2023-10-14,20:45,UEFA Euro Qualifying,Group stage,Sat,Away,L,1.0,2.0,Hungary,64.0,58215.0,Aleksandar Mitrović,3-4-3,François Letexier,Match Report,,16.0,6.0,0,0,2,0,Serbia,2,1,1.6666666666666667,1.3333333333333333,12.666666666666666,3.3333333333333335,0.0,0.0,1.3333333333333333,0.0
162,2023-10-17,20:45,UEFA Euro Qualifying,Group stage,Tue,Home,W,3.0,1.0,Montenegro,64.0,25884.0,Dušan Tadić,3-4-3,Szymon Marciniak,Match Report,,19.0,7.0,0,0,2,0,Serbia,1,3,1.6666666666666667,1.6666666666666667,14.666666666666666,4.666666666666667,0.0,0.0,1.6666666666666667,0.0
163,2023-11-19,15:00,UEFA Euro Qualifying,Group stage,Sun,Home,D,2.0,2.0,Bulgaria,58.0,7325.0,Dušan Tadić,3-4-3,Erik Lambrechts,Match Report,,18.0,8.0,0,0,0,0,Serbia,1,2,2.3333333333333335,1.3333333333333333,16.0,6.0,0.0,0.0,2.0,0.0
159,2019-09-06,20:45,UEFA Euro Qualifying,Group stage,Fri,Home,L,0.0,4.0,Croatia,49.0,18098.0,Marek Hamšík,4-3-3,Felix Brych,Match Report,,9.0,5.0,0,0,5,0,Slovakia,1,1,2.3333333333333335,0.6666666666666666,15.0,7.0,0.0,0.0,3.0,0.3333333333333333
160,2019-09-09,20:45,UEFA Euro Qualifying,Group stage,Mon,Away,W,2.0,1.0,Hungary,51.0,21700.0,Marek Hamšík,4-3-3,Antonio Matéu Lahoz,Match Report,,14.0,5.0,0,0,6,0,Slovakia,2,3,1.6666666666666667,2.0,14.333333333333334,6.333333333333333,0.0,0.0,3.0,0.0
161,2019-10-10,20:45,UEFA Euro Qualifying,Group stage,Thu,Home,D,1.0,1.0,Wales,70.0,18071.0,Marek Hamšík,4-3-3,Carlos del Cerro,Match Report,,13.0,4.0,0,0,5,0,Slovakia,1,2,2.3333333333333335,2.0,14.666666666666666,6.666666666666667,0.0,0.0,4.0,0.0
162,2019-11-16,20:45,UEFA Euro Qualifying,Group stage,Sat,Away,L,1.0,3.0,Croatia,33.0,8212.0,Marek Hamšík,4-3-3,Clément Turpin,Match Report,,6.0,3.0,0,0,10,0,Slovakia,2,1,1.0,2.0,12.0,4.666666666666667,0.0,0.0,5.333333333333333,0.0
163,2019-11-19,20:45,UEFA Euro Qualifying,Group stage,Tue,Home,W,2.0,0.0,Azerbaijan,65.0,7825.0,Marek Hamšík,4-3-3,Sergiy Boyko,Match Report,,16.0,8.0,0,0,1,1,Slovakia,1,3,1.3333333333333333,1.6666666666666667,11.0,4.0,0.0,0.0,7.0,0.0
29,2020-09-04,20:45,UEFA Nations League,League B,Fri,Home,L,1.0,3.0,Czechia,41.0,,Juraj Kucka,4-2-3-1,Andris Treimanis,Match Report,,4.0,2.0,0,0,2,0,Slovakia,1,1,1.3333333333333333,1.3333333333333333,11.666666666666666,5.0,0.0,0.0,5.333333333333333,0.3333333333333333
30,2020-09-07,21:45,UEFA Nations League,League B,Mon,Away,D,1.0,1.0,Israel,35.0,,Juraj Kucka,4-3-3,Nikola Dabanović,Match Report,,6.0,3.0,0,0,5,0,Slovakia,2,2,1.3333333333333333,2.0,8.666666666666666,4.333333333333333,0.0,0.0,4.333333333333333,0.3333333333333333
164,2020-10-08,20:45,UEFA Euro Qualifying,Semi-finals,Thu,Home,W,2.0,1.0,Rep. of Ireland,54.0,,Marek Hamšík,4-3-3,Clément Turpin,Match Report,Slovakia won on penalty kicks following extra time,12.0,3.0,0,0,2,1,Slovakia,1,3,1.3333333333333333,1.3333333333333333,8.666666666666666,4.333333333333333,0.0,0.0,2.6666666666666665,0.3333333333333333
31,2020-10-11,19:45,UEFA Nations League,League B,Sun,Away,L,0.0,1.0,Scotland,55.0,93.0,Marek Hamšík,4-3-3,Davide Massa,Match Report,,9.0,2.0,0,0,0,0,Slovakia,2,1,1.3333333333333333,1.6666666666666667,7.333333333333333,2.6666666666666665,0.0,0.0,3.0,0.3333333333333333
32,2020-10-14,20:45,UEFA Nations League,League B,Wed,Home,L,2.0,3.0,Israel,50.0,,Marek Hamšík,4-2-3-1,Alejandro Hernández,Match Report,,14.0,5.0,0,0,4,0,Slovakia,1,1,1.0,1.0,9.0,2.6666666666666665,0.0,0.0,2.3333333333333335,0.3333333333333333
165,2020-11-12,19:45,UEFA Euro Qualifying,Finals,Thu,Away,W,2.0,1.0,Northern Ireland,54.0,,Marek Hamšík,4-1-4-1,Felix Brych,Match Report,Required Extra Time,8.0,3.0,0,0,3,0,Slovakia,2,3,1.3333333333333333,1.6666666666666667,11.666666666666666,3.3333333333333335,0.0,0.0,2.0,0.3333333333333333
33,2020-11-15,15:00,UEFA Nations League,League B,Sun,Home,W,1.0,0.0,Scotland,51.0,,Marek Hamšík,4-1-4-1,István Kovács,Match Report,,8.0,5.0,0,0,5,1,Slovakia,1,3,1.3333333333333333,1.6666666666666667,10.333333333333334,3.3333333333333335,0.0,0.0,2.3333333333333335,0.0
34,2020-11-18,20:45,UEFA Nations League,League B,Wed,Away,L,0.0,2.0,Czechia,50.0,,Marek Hamšík,4-1-4-1,Cüneyt Çakιr,Match Report,,7.0,2.0,0,0,4,0,Slovakia,2,1,1.6666666666666667,1.3333333333333333,10.0,4.333333333333333,0.0,0.0,4.0,0.3333333333333333
168,2021-06-14,17:00,UEFA Euro,Group stage,Mon,Neutral,W,2.0,1.0,Poland,42.0,12862.0,Marek Hamšík,4-2-3-1,Ovidiu Hațegan,Match Report,,11.0,2.0,0,0,2,0,Slovakia,3,3,1.0,1.0,7.666666666666667,3.3333333333333335,0.0,0.0,4.0,0.3333333333333333
169,2021-06-18,14:00,UEFA Euro,Group stage,Fri,Neutral,L,0.0,1.0,Sweden,58.0,11525.0,Marek Hamšík,4-2-3-1,Daniel Siebert,Match Report,,10.0,0.0,0,0,3,0,Slovakia,3,1,1.0,1.0,8.666666666666666,3.0,0.0,0.0,3.6666666666666665,0.3333333333333333
170,2021-06-23,18:00,UEFA Euro,Group stage,Wed,Neutral,L,0.0,5.0,Spain,35.0,11204.0,Marek Hamšík,4-2-3-1,Björn Kuipers,Match Report,,3.0,0.0,0,0,5,0,Slovakia,3,1,0.6666666666666666,1.3333333333333333,9.333333333333334,1.3333333333333333,0.0,0.0,3.0,0.0
0,2022-06-03,20:45,UEFA Nations League,League C,Fri,Away,W,1.0,0.0,Belarus,68.0,,Milan Škriniar,4-5-1,Stéphanie Frappart,Match Report,,13.0,3.0,0,0,1,1,Slovakia,2,3,0.6666666666666666,2.3333333333333335,8.0,0.6666666666666666,0.0,0.0,3.3333333333333335,0.0
1,2022-06-06,20:45,UEFA Nations League,League C,Mon,Home,L,0.0,1.0,Kazakhstan,75.0,4146.0,Milan Škriniar,4-1-4-1,Kristo Tohver,Match Report,,16.0,1.0,0,0,2,0,Slovakia,1,1,0.3333333333333333,2.0,8.666666666666666,1.0,0.0,0.0,3.0,0.3333333333333333
2,2022-06-10,20:00,UEFA Nations League,League C,Fri,Away,W,1.0,0.0,Azerbaijan,60.0,2967.0,Peter Pekarík,4-4-2,Donatas Rumšas,Match Report,,16.0,6.0,0,0,1,1,Slovakia,2,3,0.3333333333333333,2.0,10.666666666666666,1.3333333333333333,0.0,0.0,2.6666666666666665,0.3333333333333333
3,2022-06-13,20:00,UEFA Nations League,League C,Mon,Away,L,1.0,2.0,Kazakhstan,70.0,28745.0,Juraj Kucka,4-4-2,Bram Van Driessche,Match Report,,17.0,5.0,0,0,1,0,Slovakia,2,1,0.6666666666666666,0.3333333333333333,15.0,3.3333333333333335,0.0,0.0,1.3333333333333333,0.6666666666666666
4,2022-09-22,20:45,UEFA Nations League,League C,Thu,Home,L,1.0,2.0,Azerbaijan,59.0,2875.0,Milan Škriniar,4-3-3,William Collum,Match Report,,17.0,6.0,1,1,1,0,Slovakia,1,1,0.6666666666666666,1.0,16.333333333333332,4.0,0.0,0.0,1.3333333333333333,0.3333333333333333
5,2022-09-25,19:00,UEFA Nations League,League C,Sun,Home,D,1.0,1.0,Belarus,84.0,524.0,Milan Škriniar,4-3-3,Nikola Dabanović,Match Report,,14.0,4.0,0,0,0,0,Slovakia,1,2,1.0,1.3333333333333333,16.666666666666668,5.666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333
217,2023-03-23,20:45,UEFA Euro Qualifying,Group stage,Thu,Home,D,0.0,0.0,Luxembourg,52.0,3523.0,Juraj Kucka,4-3-3,Rade Obrenović,Match Report,,18.0,3.0,0,0,2,1,Slovakia,1,2,1.0,1.6666666666666667,16.0,5.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
218,2023-03-26,20:45,UEFA Euro Qualifying,Group stage,Sun,Home,W,2.0,0.0,Bosnia & Herz'na,45.0,6052.0,Juraj Kucka,4-3-3,Marco Di Bello,Match Report,,14.0,4.0,0,0,1,1,Slovakia,1,3,0.6666666666666666,1.0,16.333333333333332,4.333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333
219,2023-06-17,18:45,UEFA Euro Qualifying,Group stage,Sat,Away,W,2.0,1.0,Iceland,52.0,7555.0,Marek Hamšík,4-3-3,Don Robertson,Match Report,,14.0,4.0,0,0,2,0,Slovakia,2,3,1.0,0.3333333333333333,15.333333333333334,3.6666666666666665,0.0,0.0,1.0,0.6666666666666666
220,2023-06-20,20:45,UEFA Euro Qualifying,Group stage,Tue,Away,W,1.0,0.0,Liechtenstein,76.0,2316.0,Marek Hamšík,4-3-3,Igal Frid,Match Report,,21.0,4.0,0,0,4,1,Slovakia,2,3,1.3333333333333333,0.3333333333333333,15.333333333333334,3.6666666666666665,0.0,0.0,1.6666666666666667,0.6666666666666666
221,2023-09-08,20:45,UEFA Euro Qualifying,Group stage,Fri,Home,L,0.0,1.0,Portugal,44.0,21473.0,Milan Škriniar,4-3-3,Glenn Nyberg,Match Report,,10.0,2.0,0,0,6,0,Slovakia,1,1,1.6666666666666667,0.3333333333333333,16.333333333333332,4.0,0.0,0.0,2.3333333333333335,0.6666666666666666
222,2023-09-11,20:45,UEFA Euro Qualifying,Group stage,Mon,Home,W,3.0,0.0,Liechtenstein,80.0,13679.0,Milan Škriniar,4-3-3,Sander van der Eijk,Match Report,,13.0,5.0,0,0,0,1,Slovakia,1,3,1.0,0.6666666666666666,15.0,3.3333333333333335,0.0,0.0,4.0,0.3333333333333333
